2025-12-22 02:02:02,697 | INFO | SYSTEM | epoch=0 time=5.76s lr=0.001 grad_norm=1.946134 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=2958.00 cuda_mem_max_alloc_mb=1340.36
2025-12-22 02:02:07,790 | INFO | SYSTEM | epoch=1 time=5.09s lr=0.001 grad_norm=1.969234 mask_ratio_lastbatch=0.232363 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3758.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:02:12,317 | INFO | SYSTEM | epoch=2 time=4.53s lr=0.001 grad_norm=1.978487 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:02:17,399 | INFO | SYSTEM | epoch=3 time=5.08s lr=0.001 grad_norm=1.983859 mask_ratio_lastbatch=0.226326 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:02:22,491 | INFO | SYSTEM | epoch=4 time=5.09s lr=0.001 grad_norm=1.989481 mask_ratio_lastbatch=0.222312 cuda_mem_alloc_mb=98.06 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:02:27,024 | INFO | SYSTEM | epoch=5 time=4.53s lr=0.001 grad_norm=2.030960 mask_ratio_lastbatch=0.229403 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:02:32,132 | INFO | SYSTEM | epoch=6 time=5.11s lr=0.001 grad_norm=2.027194 mask_ratio_lastbatch=0.231179 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:02:37,225 | INFO | SYSTEM | epoch=7 time=5.09s lr=0.001 grad_norm=2.039730 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:02:42,336 | INFO | SYSTEM | epoch=8 time=5.11s lr=0.001 grad_norm=2.039849 mask_ratio_lastbatch=0.227983 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:02:46,874 | INFO | SYSTEM | epoch=9 time=4.54s lr=0.001 grad_norm=2.050060 mask_ratio_lastbatch=0.232126 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:02:51,403 | INFO | SYSTEM | epoch=10 time=4.53s lr=0.001 grad_norm=2.056385 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:02:55,939 | INFO | SYSTEM | epoch=11 time=4.54s lr=0.001 grad_norm=2.069643 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:00,480 | INFO | SYSTEM | epoch=12 time=4.54s lr=0.001 grad_norm=2.067711 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:05,021 | INFO | SYSTEM | epoch=13 time=4.54s lr=0.001 grad_norm=2.077358 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:10,164 | INFO | SYSTEM | epoch=14 time=5.14s lr=0.001 grad_norm=2.094090 mask_ratio_lastbatch=0.231652 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:14,704 | INFO | SYSTEM | epoch=15 time=4.54s lr=0.001 grad_norm=2.109973 mask_ratio_lastbatch=0.230942 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:19,264 | INFO | SYSTEM | epoch=16 time=4.56s lr=0.001 grad_norm=2.113234 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:24,391 | INFO | SYSTEM | epoch=17 time=5.13s lr=0.001 grad_norm=2.139453 mask_ratio_lastbatch=0.228456 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:29,528 | INFO | SYSTEM | epoch=18 time=5.14s lr=0.001 grad_norm=2.144465 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:34,095 | INFO | SYSTEM | epoch=19 time=4.57s lr=0.001 grad_norm=2.148215 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:38,679 | INFO | SYSTEM | epoch=20 time=4.58s lr=0.001 grad_norm=2.163613 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:43,245 | INFO | SYSTEM | epoch=21 time=4.56s lr=0.001 grad_norm=2.162596 mask_ratio_lastbatch=0.231889 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:47,809 | INFO | SYSTEM | epoch=22 time=4.56s lr=0.001 grad_norm=2.170893 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:52,381 | INFO | SYSTEM | epoch=23 time=4.57s lr=0.001 grad_norm=2.184644 mask_ratio_lastbatch=0.227154 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:03:56,949 | INFO | SYSTEM | epoch=24 time=4.57s lr=0.001 grad_norm=2.203483 mask_ratio_lastbatch=0.230587 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:04:02,080 | INFO | SYSTEM | epoch=25 time=5.13s lr=0.001 grad_norm=2.217269 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:04:06,647 | INFO | SYSTEM | epoch=26 time=4.57s lr=0.001 grad_norm=2.218211 mask_ratio_lastbatch=0.227036 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:04:11,216 | INFO | SYSTEM | epoch=27 time=4.57s lr=0.001 grad_norm=2.222002 mask_ratio_lastbatch=0.230705 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:04:15,784 | INFO | SYSTEM | epoch=28 time=4.57s lr=0.001 grad_norm=2.242915 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:04:20,345 | INFO | SYSTEM | epoch=29 time=4.56s lr=0.001 grad_norm=2.249012 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:04:24,917 | INFO | SYSTEM | epoch=30 time=4.57s lr=0.001 grad_norm=2.258276 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:04:29,484 | INFO | SYSTEM | epoch=31 time=4.57s lr=0.001 grad_norm=2.277491 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:04:34,635 | INFO | SYSTEM | epoch=32 time=5.15s lr=0.001 grad_norm=2.281965 mask_ratio_lastbatch=0.226918 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:04:39,209 | INFO | SYSTEM | epoch=33 time=4.57s lr=0.001 grad_norm=2.287745 mask_ratio_lastbatch=0.227391 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:04:43,778 | INFO | SYSTEM | epoch=34 time=4.57s lr=0.001 grad_norm=2.289287 mask_ratio_lastbatch=0.228456 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.92
2025-12-22 02:04:48,927 | INFO | SYSTEM | epoch=35 time=5.15s lr=0.001 grad_norm=2.310158 mask_ratio_lastbatch=0.226918 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.92
2025-12-22 02:04:53,499 | INFO | SYSTEM | epoch=36 time=4.57s lr=0.001 grad_norm=2.337163 mask_ratio_lastbatch=0.228693 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.92
2025-12-22 02:04:58,663 | INFO | SYSTEM | epoch=37 time=5.16s lr=0.001 grad_norm=2.339059 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.92
2025-12-22 02:05:03,232 | INFO | SYSTEM | epoch=38 time=4.57s lr=0.001 grad_norm=2.341414 mask_ratio_lastbatch=0.226918 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.92
2025-12-22 02:05:07,793 | INFO | SYSTEM | epoch=39 time=4.56s lr=0.001 grad_norm=2.348813 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.92
