2025-12-22 02:24:00,882 | INFO | SYSTEM | epoch=0 time=6.15s lr=0.001 grad_norm=7.263798 mask_ratio_lastbatch=0.225024 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=2236.00 cuda_mem_max_alloc_mb=1196.08
2025-12-22 02:24:06,237 | INFO | SYSTEM | epoch=1 time=5.35s lr=0.001 grad_norm=7.613991 mask_ratio_lastbatch=0.226918 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3220.00 cuda_mem_max_alloc_mb=1197.63
2025-12-22 02:24:11,881 | INFO | SYSTEM | epoch=2 time=5.64s lr=0.001 grad_norm=7.605929 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=97.98 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.63
2025-12-22 02:24:17,312 | INFO | SYSTEM | epoch=3 time=5.43s lr=0.001 grad_norm=7.723787 mask_ratio_lastbatch=0.233902 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.63
2025-12-22 02:24:22,777 | INFO | SYSTEM | epoch=4 time=5.46s lr=0.001 grad_norm=7.695637 mask_ratio_lastbatch=0.230350 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.63
2025-12-22 02:24:27,486 | INFO | SYSTEM | epoch=5 time=4.71s lr=0.001 grad_norm=7.773507 mask_ratio_lastbatch=0.226799 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.63
2025-12-22 02:24:32,611 | INFO | SYSTEM | epoch=6 time=5.12s lr=0.001 grad_norm=7.826545 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.63
2025-12-22 02:24:38,263 | INFO | SYSTEM | epoch=7 time=5.65s lr=0.001 grad_norm=7.749685 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:24:43,315 | INFO | SYSTEM | epoch=8 time=5.05s lr=0.001 grad_norm=7.788612 mask_ratio_lastbatch=0.226681 cuda_mem_alloc_mb=97.98 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:24:48,188 | INFO | SYSTEM | epoch=9 time=4.87s lr=0.001 grad_norm=7.733691 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:24:53,353 | INFO | SYSTEM | epoch=10 time=5.16s lr=0.001 grad_norm=7.752148 mask_ratio_lastbatch=0.225616 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:24:58,488 | INFO | SYSTEM | epoch=11 time=5.13s lr=0.001 grad_norm=7.658774 mask_ratio_lastbatch=0.221392 cuda_mem_alloc_mb=97.81 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:03,369 | INFO | SYSTEM | epoch=12 time=4.88s lr=0.001 grad_norm=7.710728 mask_ratio_lastbatch=0.227154 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:08,100 | INFO | SYSTEM | epoch=13 time=4.73s lr=0.001 grad_norm=7.749790 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:12,669 | INFO | SYSTEM | epoch=14 time=4.57s lr=0.001 grad_norm=7.771250 mask_ratio_lastbatch=0.231534 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:16,895 | INFO | SYSTEM | epoch=15 time=4.23s lr=0.001 grad_norm=7.759606 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:21,145 | INFO | SYSTEM | epoch=16 time=4.25s lr=0.0005 grad_norm=7.646766 mask_ratio_lastbatch=0.228575 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:26,720 | INFO | SYSTEM | epoch=17 time=5.57s lr=0.0005 grad_norm=7.714105 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=97.98 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:31,380 | INFO | SYSTEM | epoch=18 time=4.66s lr=0.0005 grad_norm=7.721917 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:35,822 | INFO | SYSTEM | epoch=19 time=4.44s lr=0.0005 grad_norm=7.752851 mask_ratio_lastbatch=0.224313 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:40,415 | INFO | SYSTEM | epoch=20 time=4.59s lr=0.0005 grad_norm=7.770261 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:44,933 | INFO | SYSTEM | epoch=21 time=4.52s lr=0.0005 grad_norm=7.714413 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:49,536 | INFO | SYSTEM | epoch=22 time=4.60s lr=0.0005 grad_norm=7.705882 mask_ratio_lastbatch=0.227391 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
2025-12-22 02:25:54,372 | INFO | SYSTEM | epoch=23 time=4.84s lr=0.0005 grad_norm=7.669433 mask_ratio_lastbatch=0.225024 cuda_mem_alloc_mb=97.80 cuda_mem_reserved_mb=3222.00 cuda_mem_max_alloc_mb=1197.64
