2025-12-22 02:06:23,149 | INFO | SYSTEM | epoch=0 time=5.19s lr=0.001 grad_norm=7.862554 mask_ratio_lastbatch=0.229995 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2324.00 cuda_mem_max_alloc_mb=1151.17
2025-12-22 02:06:27,523 | INFO | SYSTEM | epoch=1 time=4.37s lr=0.001 grad_norm=7.745728 mask_ratio_lastbatch=0.230705 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2324.00 cuda_mem_max_alloc_mb=1152.74
2025-12-22 02:06:31,874 | INFO | SYSTEM | epoch=2 time=4.35s lr=0.001 grad_norm=7.854044 mask_ratio_lastbatch=0.225184 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2324.00 cuda_mem_max_alloc_mb=1152.74
2025-12-22 02:06:36,591 | INFO | SYSTEM | epoch=3 time=4.72s lr=0.001 grad_norm=7.831848 mask_ratio_lastbatch=0.232481 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:06:40,437 | INFO | SYSTEM | epoch=4 time=3.85s lr=0.001 grad_norm=7.949727 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=97.38 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:06:44,315 | INFO | SYSTEM | epoch=5 time=3.88s lr=0.001 grad_norm=7.866260 mask_ratio_lastbatch=0.231179 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:06:48,199 | INFO | SYSTEM | epoch=6 time=3.88s lr=0.001 grad_norm=7.829079 mask_ratio_lastbatch=0.229403 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:06:52,062 | INFO | SYSTEM | epoch=7 time=3.86s lr=0.001 grad_norm=7.844112 mask_ratio_lastbatch=0.219439 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:06:56,388 | INFO | SYSTEM | epoch=8 time=4.33s lr=0.001 grad_norm=7.779593 mask_ratio_lastbatch=0.227865 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:07:00,263 | INFO | SYSTEM | epoch=9 time=3.87s lr=0.001 grad_norm=7.783383 mask_ratio_lastbatch=0.229048 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:07:04,128 | INFO | SYSTEM | epoch=10 time=3.86s lr=0.001 grad_norm=7.802093 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:07:08,001 | INFO | SYSTEM | epoch=11 time=3.87s lr=0.001 grad_norm=7.784076 mask_ratio_lastbatch=0.230350 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:07:11,893 | INFO | SYSTEM | epoch=12 time=3.89s lr=0.001 grad_norm=7.813683 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:07:15,742 | INFO | SYSTEM | epoch=13 time=3.85s lr=0.001 grad_norm=7.832517 mask_ratio_lastbatch=0.226681 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
2025-12-22 02:07:19,626 | INFO | SYSTEM | epoch=14 time=3.88s lr=0.001 grad_norm=7.858016 mask_ratio_lastbatch=0.229285 cuda_mem_alloc_mb=97.32 cuda_mem_reserved_mb=2326.00 cuda_mem_max_alloc_mb=1152.75
