2025-12-22 02:02:26,612 | INFO | SYSTEM | epoch=0 time=6.35s lr=0.001 grad_norm=3.513908 mask_ratio_lastbatch=0.227628 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=2974.00 cuda_mem_max_alloc_mb=1424.46
2025-12-22 02:02:31,869 | INFO | SYSTEM | epoch=1 time=5.26s lr=0.001 grad_norm=3.520201 mask_ratio_lastbatch=0.226089 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3134.00 cuda_mem_max_alloc_mb=1426.03
2025-12-22 02:02:37,324 | INFO | SYSTEM | epoch=2 time=5.46s lr=0.001 grad_norm=3.530143 mask_ratio_lastbatch=0.230705 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3294.00 cuda_mem_max_alloc_mb=1426.03
2025-12-22 02:02:42,928 | INFO | SYSTEM | epoch=3 time=5.60s lr=0.001 grad_norm=3.541823 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3296.00 cuda_mem_max_alloc_mb=1426.03
2025-12-22 02:02:48,119 | INFO | SYSTEM | epoch=4 time=5.19s lr=0.001 grad_norm=3.546770 mask_ratio_lastbatch=0.225971 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3296.00 cuda_mem_max_alloc_mb=1426.03
2025-12-22 02:02:53,768 | INFO | SYSTEM | epoch=5 time=5.65s lr=0.001 grad_norm=3.557416 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=98.18 cuda_mem_reserved_mb=3296.00 cuda_mem_max_alloc_mb=1426.03
2025-12-22 02:02:58,693 | INFO | SYSTEM | epoch=6 time=4.92s lr=0.001 grad_norm=3.574032 mask_ratio_lastbatch=0.231889 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3296.00 cuda_mem_max_alloc_mb=1426.03
2025-12-22 02:03:03,634 | INFO | SYSTEM | epoch=7 time=4.94s lr=0.001 grad_norm=3.576872 mask_ratio_lastbatch=0.225734 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3620.00 cuda_mem_max_alloc_mb=1426.03
2025-12-22 02:03:08,291 | INFO | SYSTEM | epoch=8 time=4.66s lr=0.001 grad_norm=3.584744 mask_ratio_lastbatch=0.229285 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3620.00 cuda_mem_max_alloc_mb=1426.04
2025-12-22 02:03:13,127 | INFO | SYSTEM | epoch=9 time=4.83s lr=0.001 grad_norm=3.595484 mask_ratio_lastbatch=0.231061 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3620.00 cuda_mem_max_alloc_mb=1426.04
2025-12-22 02:03:17,667 | INFO | SYSTEM | epoch=10 time=4.54s lr=0.001 grad_norm=3.610659 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3620.00 cuda_mem_max_alloc_mb=1426.04
2025-12-22 02:03:22,394 | INFO | SYSTEM | epoch=11 time=4.73s lr=0.001 grad_norm=3.621791 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=98.12 cuda_mem_reserved_mb=3620.00 cuda_mem_max_alloc_mb=1426.04
2025-12-22 02:03:26,965 | INFO | SYSTEM | epoch=12 time=4.57s lr=0.001 grad_norm=3.626266 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3620.00 cuda_mem_max_alloc_mb=1426.04
2025-12-22 02:03:31,702 | INFO | SYSTEM | epoch=13 time=4.74s lr=0.001 grad_norm=3.635202 mask_ratio_lastbatch=0.225971 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3620.00 cuda_mem_max_alloc_mb=1426.04
2025-12-22 02:03:36,871 | INFO | SYSTEM | epoch=14 time=5.17s lr=0.001 grad_norm=3.642721 mask_ratio_lastbatch=0.230705 cuda_mem_alloc_mb=97.94 cuda_mem_reserved_mb=3620.00 cuda_mem_max_alloc_mb=1426.04
