2025-12-22 02:24:00,878 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.514011 diff=-0.478222 abs_err=0.478222
2025-12-22 02:24:00,878 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.513088 diff=0.459806 abs_err=0.459806
2025-12-22 02:24:00,879 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.512728 diff=0.458190 abs_err=0.458190
2025-12-22 02:24:00,879 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=17 t=2 var_idx=8 tp=1.027000 y_true=0.996743 y_pred=0.564964 diff=-0.431778 abs_err=0.431778
2025-12-22 02:24:00,879 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=17 t=6 var_idx=8 tp=1.063000 y_true=0.996759 y_pred=0.565264 diff=-0.431495 abs_err=0.431495
2025-12-22 02:24:00,879 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=38 t=6 var_idx=6 tp=1.088000 y_true=0.919100 y_pred=0.511725 diff=-0.407375 abs_err=0.407375
2025-12-22 02:24:00,879 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=37 t=28 var_idx=7 tp=1.313000 y_true=0.136750 y_pred=0.541987 diff=0.405238 abs_err=0.405238
2025-12-22 02:24:00,879 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=51 t=26 var_idx=6 tp=1.329000 y_true=0.920993 y_pred=0.516213 diff=-0.404780 abs_err=0.404780
2025-12-22 02:24:00,880 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=38 t=16 var_idx=6 tp=1.196000 y_true=0.916062 y_pred=0.512801 diff=-0.403261 abs_err=0.403261
2025-12-22 02:24:00,880 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=43 t=6 var_idx=7 tp=1.115000 y_true=0.135648 y_pred=0.537831 diff=0.402183 abs_err=0.402183
2025-12-22 02:24:00,880 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=12 t=15 var_idx=9 tp=1.175333 y_true=0.532038 y_pred=0.532013 diff=-0.000025 abs_err=0.000025
2025-12-22 02:24:00,881 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=57 t=21 var_idx=5 tp=1.266000 y_true=0.568018 y_pred=0.567993 diff=-0.000026 abs_err=0.000026
2025-12-22 02:24:00,881 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=55 t=11 var_idx=11 tp=1.121667 y_true=0.497609 y_pred=0.497581 diff=-0.000028 abs_err=0.000028
2025-12-22 02:24:00,881 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-22 02:24:06,233 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.702643 diff=0.649361 abs_err=0.649361
