2025-12-22 02:52:52,091 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=86 t=25 var_idx=5 tp=1.317333 y_true=0.089555 y_pred=0.660916 diff=0.571361 abs_err=0.571361
2025-12-22 02:52:52,091 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=61 t=15 var_idx=9 tp=1.166333 y_true=0.062693 y_pred=0.613837 diff=0.551145 abs_err=0.551145
2025-12-22 02:52:52,092 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=101 t=22 var_idx=3 tp=1.254667 y_true=0.130019 y_pred=0.647928 diff=0.517910 abs_err=0.517910
2025-12-22 02:52:52,092 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=86 t=18 var_idx=5 tp=1.245000 y_true=0.145095 y_pred=0.661090 diff=0.515995 abs_err=0.515995
2025-12-22 02:52:52,092 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=101 t=15 var_idx=3 tp=1.182667 y_true=0.138562 y_pred=0.648068 diff=0.509506 abs_err=0.509506
2025-12-22 02:52:52,092 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=127 t=23 var_idx=10 tp=1.259333 y_true=0.035173 y_pred=0.533908 diff=0.498735 abs_err=0.498735
2025-12-22 02:52:52,092 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=108 t=8 var_idx=0 tp=1.081333 y_true=0.072436 y_pred=0.523065 diff=0.450629 abs_err=0.450629
2025-12-22 02:52:52,092 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=109 t=22 var_idx=0 tp=1.252667 y_true=0.071818 y_pred=0.522209 diff=0.450391 abs_err=0.450391
2025-12-22 02:52:52,092 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=110 t=10 var_idx=3 tp=1.108333 y_true=0.198143 y_pred=0.648050 diff=0.449906 abs_err=0.449906
2025-12-22 02:52:52,092 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=107 t=22 var_idx=0 tp=1.234333 y_true=0.073858 y_pred=0.523287 diff=0.449429 abs_err=0.449429
2025-12-22 02:52:52,093 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=89 t=20 var_idx=2 tp=1.263333 y_true=0.535150 y_pred=0.535154 diff=0.000004 abs_err=0.000004
2025-12-22 02:52:52,093 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=96 t=0 var_idx=5 tp=1.011333 y_true=0.658535 y_pred=0.658570 diff=0.000035 abs_err=0.000035
2025-12-22 02:52:52,093 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=77 t=9 var_idx=10 tp=1.091667 y_true=0.536888 y_pred=0.536832 diff=-0.000055 abs_err=0.000055
2025-12-22 02:52:52,093 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-22 02:52:56,929 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=71 t=3 var_idx=2 tp=1.028333 y_true=0.980937 y_pred=0.433929 diff=-0.547007 abs_err=0.547007
2025-12-22 02:52:56,929 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=86 t=25 var_idx=5 tp=1.317333 y_true=0.089555 y_pred=0.608400 diff=0.518845 abs_err=0.518845
2025-12-22 02:52:56,930 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=86 t=18 var_idx=5 tp=1.245000 y_true=0.145095 y_pred=0.608741 diff=0.463647 abs_err=0.463647
2025-12-22 02:52:56,930 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=61 t=15 var_idx=9 tp=1.166333 y_true=0.062693 y_pred=0.498083 diff=0.435390 abs_err=0.435390
2025-12-22 02:52:56,930 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=127 t=23 var_idx=10 tp=1.259333 y_true=0.035173 y_pred=0.467248 diff=0.432075 abs_err=0.432075
2025-12-22 02:52:56,930 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=101 t=22 var_idx=3 tp=1.254667 y_true=0.130019 y_pred=0.556722 diff=0.426703 abs_err=0.426703
2025-12-22 02:52:56,930 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=71 t=3 var_idx=0 tp=1.028333 y_true=0.905023 y_pred=0.484811 diff=-0.420212 abs_err=0.420212
2025-12-22 02:52:56,930 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=101 t=15 var_idx=3 tp=1.182667 y_true=0.138562 y_pred=0.556978 diff=0.418416 abs_err=0.418416
2025-12-22 02:52:56,930 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=107 t=22 var_idx=0 tp=1.234333 y_true=0.073858 y_pred=0.482883 diff=0.409025 abs_err=0.409025
2025-12-22 02:52:56,930 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=107 t=19 var_idx=0 tp=1.198333 y_true=0.074263 y_pred=0.483001 diff=0.408738 abs_err=0.408738
2025-12-22 02:52:56,931 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=72 t=6 var_idx=11 tp=1.064667 y_true=0.598257 y_pred=0.598257 diff=0.000001 abs_err=0.000001
2025-12-22 02:52:56,931 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=49 t=28 var_idx=5 tp=1.292000 y_true=0.629831 y_pred=0.629841 diff=0.000010 abs_err=0.000010
2025-12-22 02:52:56,931 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=46 t=10 var_idx=0 tp=1.111667 y_true=0.504929 y_pred=0.504918 diff=-0.000011 abs_err=0.000011
2025-12-22 02:52:56,931 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-22 02:53:01,774 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=71 t=3 var_idx=2 tp=1.028333 y_true=0.980937 y_pred=0.412778 diff=-0.568159 abs_err=0.568159
2025-12-22 02:53:01,774 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=103 t=23 var_idx=3 tp=1.243333 y_true=0.248866 y_pred=0.772561 diff=0.523694 abs_err=0.523694
2025-12-22 02:53:01,774 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=71 t=3 var_idx=0 tp=1.028333 y_true=0.905023 y_pred=0.396919 diff=-0.508104 abs_err=0.508104
2025-12-22 02:53:01,774 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=61 t=15 var_idx=10 tp=1.166333 y_true=0.187161 y_pred=0.689865 diff=0.502704 abs_err=0.502704
2025-12-22 02:53:01,774 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=86 t=25 var_idx=5 tp=1.317333 y_true=0.089555 y_pred=0.568823 diff=0.479269 abs_err=0.479269
2025-12-22 02:53:01,774 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=127 t=23 var_idx=11 tp=1.259333 y_true=0.201656 y_pred=0.660870 diff=0.459213 abs_err=0.459213
2025-12-22 02:53:01,774 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=86 t=18 var_idx=5 tp=1.245000 y_true=0.145095 y_pred=0.569202 diff=0.424107 abs_err=0.424107
2025-12-22 02:53:01,775 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=127 t=29 var_idx=6 tp=1.322333 y_true=0.808524 y_pred=0.389582 diff=-0.418941 abs_err=0.418941
2025-12-22 02:53:01,775 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=122 t=19 var_idx=6 tp=1.259000 y_true=0.643083 y_pred=0.230545 diff=-0.412538 abs_err=0.412538
2025-12-22 02:53:01,775 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=80 t=25 var_idx=3 tp=1.299000 y_true=0.274802 y_pred=0.676789 diff=0.401986 abs_err=0.401986
2025-12-22 02:53:01,775 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=28 t=15 var_idx=0 tp=1.168000 y_true=0.656772 y_pred=0.656784 diff=0.000011 abs_err=0.000011
2025-12-22 02:53:01,775 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=92 t=13 var_idx=4 tp=1.155333 y_true=0.618812 y_pred=0.618829 diff=0.000017 abs_err=0.000017
