2025-12-22 00:06:25,188 | INFO | SYSTEM | epoch=0 time=8.12s lr=0.0001 grad_norm=15.557648 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1378.00 cuda_mem_max_alloc_mb=1026.38
2025-12-22 00:06:32,661 | INFO | SYSTEM | epoch=1 time=7.47s lr=0.0001 grad_norm=15.275624 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1378.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:06:40,141 | INFO | SYSTEM | epoch=2 time=7.48s lr=0.0001 grad_norm=15.337341 mask_ratio_lastbatch=0.233902 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1378.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:06:48,602 | INFO | SYSTEM | epoch=3 time=8.46s lr=0.0001 grad_norm=15.426432 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1378.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:06:56,013 | INFO | SYSTEM | epoch=4 time=7.41s lr=0.0001 grad_norm=15.385199 mask_ratio_lastbatch=0.225142 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1378.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:07:02,677 | INFO | SYSTEM | epoch=5 time=6.66s lr=0.0001 grad_norm=15.339953 mask_ratio_lastbatch=0.224035 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1378.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:07:10,080 | INFO | SYSTEM | epoch=6 time=7.40s lr=0.0001 grad_norm=15.382470 mask_ratio_lastbatch=0.234375 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1378.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:07:17,480 | INFO | SYSTEM | epoch=7 time=7.40s lr=0.0001 grad_norm=15.422769 mask_ratio_lastbatch=0.231297 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1378.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:07:24,891 | INFO | SYSTEM | epoch=8 time=7.41s lr=0.0001 grad_norm=15.352837 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1378.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:07:32,304 | INFO | SYSTEM | epoch=9 time=7.41s lr=0.0001 grad_norm=15.345978 mask_ratio_lastbatch=0.231061 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:07:39,078 | INFO | SYSTEM | epoch=10 time=6.77s lr=0.0001 grad_norm=15.276357 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:07:46,581 | INFO | SYSTEM | epoch=11 time=7.50s lr=0.0001 grad_norm=15.251736 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:07:54,056 | INFO | SYSTEM | epoch=12 time=7.47s lr=0.0001 grad_norm=15.337125 mask_ratio_lastbatch=0.230350 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:08:01,555 | INFO | SYSTEM | epoch=13 time=7.50s lr=0.0001 grad_norm=15.263762 mask_ratio_lastbatch=0.227509 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:08:08,351 | INFO | SYSTEM | epoch=14 time=6.80s lr=0.0001 grad_norm=15.193819 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:08:15,138 | INFO | SYSTEM | epoch=15 time=6.79s lr=0.0001 grad_norm=15.265215 mask_ratio_lastbatch=0.235840 cuda_mem_alloc_mb=98.22 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:08:21,934 | INFO | SYSTEM | epoch=16 time=6.80s lr=0.0001 grad_norm=15.205160 mask_ratio_lastbatch=0.230350 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:08:29,447 | INFO | SYSTEM | epoch=17 time=7.51s lr=0.0001 grad_norm=15.241276 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:08:36,125 | INFO | SYSTEM | epoch=18 time=6.68s lr=0.0001 grad_norm=15.156861 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:08:43,525 | INFO | SYSTEM | epoch=19 time=7.40s lr=0.0001 grad_norm=15.244740 mask_ratio_lastbatch=0.230587 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:08:50,986 | INFO | SYSTEM | epoch=20 time=7.46s lr=0.0001 grad_norm=15.143453 mask_ratio_lastbatch=0.234138 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:08:58,392 | INFO | SYSTEM | epoch=21 time=7.41s lr=0.0001 grad_norm=15.163736 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:09:05,038 | INFO | SYSTEM | epoch=22 time=6.65s lr=0.0001 grad_norm=15.148922 mask_ratio_lastbatch=0.234863 cuda_mem_alloc_mb=98.22 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:09:13,088 | INFO | SYSTEM | epoch=23 time=8.05s lr=0.0001 grad_norm=15.109807 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:09:19,680 | INFO | SYSTEM | epoch=24 time=6.59s lr=0.0001 grad_norm=15.035655 mask_ratio_lastbatch=0.229403 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:09:26,272 | INFO | SYSTEM | epoch=25 time=6.59s lr=0.0001 grad_norm=15.092866 mask_ratio_lastbatch=0.236084 cuda_mem_alloc_mb=98.22 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:09:32,873 | INFO | SYSTEM | epoch=26 time=6.60s lr=0.0001 grad_norm=15.091490 mask_ratio_lastbatch=0.228693 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
2025-12-22 00:09:39,492 | INFO | SYSTEM | epoch=27 time=6.62s lr=0.0001 grad_norm=15.075702 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=1380.00 cuda_mem_max_alloc_mb=1026.98
