2025-12-22 00:44:39,576 | INFO | SYSTEM | epoch=0 time=8.05s lr=0.0001 grad_norm=40.943951 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1114.00 cuda_mem_max_alloc_mb=788.37
2025-12-22 00:44:45,864 | INFO | SYSTEM | epoch=1 time=6.29s lr=0.0001 grad_norm=40.944520 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1114.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:44:52,309 | INFO | SYSTEM | epoch=2 time=6.44s lr=0.0001 grad_norm=40.859502 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1114.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:44:58,131 | INFO | SYSTEM | epoch=3 time=5.82s lr=0.0001 grad_norm=40.936004 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:45:04,645 | INFO | SYSTEM | epoch=4 time=6.51s lr=0.0001 grad_norm=40.936335 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:45:10,920 | INFO | SYSTEM | epoch=5 time=6.27s lr=0.0001 grad_norm=40.911856 mask_ratio_lastbatch=0.219697 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:45:18,412 | INFO | SYSTEM | epoch=6 time=7.49s lr=0.0001 grad_norm=40.944688 mask_ratio_lastbatch=0.217330 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:45:24,833 | INFO | SYSTEM | epoch=7 time=6.42s lr=0.0001 grad_norm=40.969465 mask_ratio_lastbatch=0.223346 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:45:31,116 | INFO | SYSTEM | epoch=8 time=6.28s lr=0.0001 grad_norm=40.933209 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:45:36,746 | INFO | SYSTEM | epoch=9 time=5.63s lr=0.0001 grad_norm=40.971617 mask_ratio_lastbatch=0.225616 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:45:42,382 | INFO | SYSTEM | epoch=10 time=5.63s lr=0.0001 grad_norm=40.922745 mask_ratio_lastbatch=0.228456 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:45:48,654 | INFO | SYSTEM | epoch=11 time=6.27s lr=0.0001 grad_norm=41.035672 mask_ratio_lastbatch=0.232244 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:45:55,555 | INFO | SYSTEM | epoch=12 time=6.90s lr=0.0001 grad_norm=40.995957 mask_ratio_lastbatch=0.230350 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:46:01,878 | INFO | SYSTEM | epoch=13 time=6.32s lr=0.0001 grad_norm=41.019371 mask_ratio_lastbatch=0.227022 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
2025-12-22 00:46:07,911 | INFO | SYSTEM | epoch=14 time=6.03s lr=0.0001 grad_norm=40.987307 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=96.67 cuda_mem_reserved_mb=1116.00 cuda_mem_max_alloc_mb=788.90
