2025-12-22 01:30:38,839 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.112108 diff=-0.880125 abs_err=0.880125
2025-12-22 01:30:38,839 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=17 t=2 var_idx=8 tp=1.027000 y_true=0.996743 y_pred=0.133156 diff=-0.863586 abs_err=0.863586
2025-12-22 01:30:38,839 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=17 t=6 var_idx=8 tp=1.063000 y_true=0.996759 y_pred=0.133729 diff=-0.863030 abs_err=0.863030
2025-12-22 01:30:38,840 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=51 t=26 var_idx=6 tp=1.329000 y_true=0.920993 y_pred=0.111912 diff=-0.809082 abs_err=0.809081
2025-12-22 01:30:38,840 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=38 t=6 var_idx=6 tp=1.088000 y_true=0.919100 y_pred=0.114360 diff=-0.804740 abs_err=0.804740
2025-12-22 01:30:38,840 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=38 t=16 var_idx=6 tp=1.196000 y_true=0.916062 y_pred=0.113126 diff=-0.802936 abs_err=0.802936
2025-12-22 01:30:38,840 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=48 t=9 var_idx=6 tp=1.106333 y_true=0.913059 y_pred=0.114038 diff=-0.799020 abs_err=0.799020
2025-12-22 01:30:38,840 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=52 t=1 var_idx=6 tp=1.031667 y_true=0.908828 y_pred=0.114994 diff=-0.793834 abs_err=0.793834
2025-12-22 01:30:38,840 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=54 t=9 var_idx=6 tp=1.121667 y_true=0.898450 y_pred=0.113887 diff=-0.784563 abs_err=0.784563
2025-12-22 01:30:38,840 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=43 t=6 var_idx=6 tp=1.115000 y_true=0.898071 y_pred=0.113942 diff=-0.784129 abs_err=0.784129
2025-12-22 01:30:38,841 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=32 t=27 var_idx=2 tp=1.307000 y_true=0.265272 y_pred=0.264362 diff=-0.000910 abs_err=0.000910
