2025-12-22 00:41:59,950 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=4 t=15 var_idx=9 tp=1.189333 y_true=0.038542 y_pred=0.543646 diff=0.505104 abs_err=0.505104
2025-12-22 00:41:59,951 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=3 t=23 var_idx=9 tp=1.234333 y_true=0.039639 y_pred=0.544239 diff=0.504600 abs_err=0.504600
2025-12-22 00:41:59,951 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=28 t=17 var_idx=10 tp=1.223333 y_true=0.911302 y_pred=0.478132 diff=-0.433170 abs_err=0.433170
2025-12-22 00:41:59,951 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=3 t=23 var_idx=11 tp=1.234333 y_true=0.941412 y_pred=0.562598 diff=-0.378814 abs_err=0.378814
2025-12-22 00:41:59,951 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=4 t=15 var_idx=11 tp=1.189333 y_true=0.927668 y_pred=0.562641 diff=-0.365027 abs_err=0.365027
2025-12-22 00:41:59,951 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=6 t=24 var_idx=9 tp=1.279667 y_true=0.197830 y_pred=0.542678 diff=0.344848 abs_err=0.344848
2025-12-22 00:41:59,951 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=6 t=19 var_idx=9 tp=1.207333 y_true=0.198705 y_pred=0.541868 diff=0.343163 abs_err=0.343163
2025-12-22 00:41:59,951 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=6 t=16 var_idx=9 tp=1.171333 y_true=0.200337 y_pred=0.541443 diff=0.341107 abs_err=0.341107
2025-12-22 00:41:59,951 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=5 t=11 var_idx=9 tp=1.144333 y_true=0.202946 y_pred=0.542589 diff=0.339643 abs_err=0.339643
2025-12-22 00:41:59,952 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=7 t=15 var_idx=9 tp=1.162333 y_true=0.211359 y_pred=0.542356 diff=0.330997 abs_err=0.330997
2025-12-22 00:41:59,952 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=3 t=20 var_idx=4 tp=1.207333 y_true=0.544890 y_pred=0.544898 diff=0.000008 abs_err=0.000008
2025-12-22 00:41:59,952 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=12 t=13 var_idx=0 tp=1.135667 y_true=0.525511 y_pred=0.525545 diff=0.000034 abs_err=0.000034
2025-12-22 00:41:59,952 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=11 t=30 var_idx=1 tp=1.324667 y_true=0.482215 y_pred=0.482293 diff=0.000078 abs_err=0.000078
2025-12-22 00:41:59,952 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-22 00:42:06,085 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=3 t=23 var_idx=9 tp=1.234333 y_true=0.039639 y_pred=0.418649 diff=0.379010 abs_err=0.379010
2025-12-22 00:42:06,085 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=4 t=15 var_idx=9 tp=1.189333 y_true=0.038542 y_pred=0.399400 diff=0.360859 abs_err=0.360859
2025-12-22 00:42:06,086 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=28 t=17 var_idx=10 tp=1.223333 y_true=0.911302 y_pred=0.557493 diff=-0.353809 abs_err=0.353809
2025-12-22 00:42:06,086 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=9 t=23 var_idx=9 tp=1.252667 y_true=0.743767 y_pred=0.407033 diff=-0.336735 abs_err=0.336735
2025-12-22 00:42:06,086 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=9 t=19 var_idx=9 tp=1.216667 y_true=0.739735 y_pred=0.406646 diff=-0.333088 abs_err=0.333088
2025-12-22 00:42:06,086 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=3 t=23 var_idx=10 tp=1.234333 y_true=0.806160 y_pred=0.485546 diff=-0.320614 abs_err=0.320614
2025-12-22 00:42:06,086 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=3 t=23 var_idx=11 tp=1.234333 y_true=0.941412 y_pred=0.634589 diff=-0.306823 abs_err=0.306823
2025-12-22 00:42:06,086 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=5 t=6 var_idx=0 tp=1.090333 y_true=0.203071 y_pred=0.494058 diff=0.290987 abs_err=0.290987
2025-12-22 00:42:06,086 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=0 t=17 var_idx=9 tp=1.189333 y_true=0.490908 y_pred=0.774825 diff=0.283917 abs_err=0.283917
2025-12-22 00:42:06,086 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=4 t=15 var_idx=10 tp=1.189333 y_true=0.791293 y_pred=0.510309 diff=-0.280983 abs_err=0.280983
2025-12-22 00:42:06,087 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=14 t=10 var_idx=11 tp=1.099667 y_true=0.525819 y_pred=0.525823 diff=0.000004 abs_err=0.000004
2025-12-22 00:42:06,087 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=23 t=1 var_idx=5 tp=1.025000 y_true=0.607109 y_pred=0.607103 diff=-0.000005 abs_err=0.000005
2025-12-22 00:42:06,087 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=14 t=22 var_idx=7 tp=1.234667 y_true=0.608078 y_pred=0.608057 diff=-0.000021 abs_err=0.000021
2025-12-22 00:42:06,087 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-22 00:42:12,156 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=9 t=23 var_idx=9 tp=1.252667 y_true=0.743767 y_pred=0.373719 diff=-0.370048 abs_err=0.370048
2025-12-22 00:42:12,157 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=9 t=19 var_idx=9 tp=1.216667 y_true=0.739735 y_pred=0.373777 diff=-0.365957 abs_err=0.365957
2025-12-22 00:42:12,157 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=3 t=23 var_idx=9 tp=1.234333 y_true=0.039639 y_pred=0.385472 diff=0.345833 abs_err=0.345833
2025-12-22 00:42:12,157 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=28 t=17 var_idx=10 tp=1.223333 y_true=0.911302 y_pred=0.600854 diff=-0.310448 abs_err=0.310448
2025-12-22 00:42:12,157 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=3 t=23 var_idx=10 tp=1.234333 y_true=0.806160 y_pred=0.502663 diff=-0.303497 abs_err=0.303497
2025-12-22 00:42:12,157 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=7 t=7 var_idx=0 tp=1.072333 y_true=0.670168 y_pred=0.369121 diff=-0.301047 abs_err=0.301047
2025-12-22 00:42:12,157 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=4 t=15 var_idx=9 tp=1.189333 y_true=0.038542 y_pred=0.322267 diff=0.283725 abs_err=0.283725
2025-12-22 00:42:12,157 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=26 t=0 var_idx=0 tp=1.007000 y_true=0.753568 y_pred=0.483794 diff=-0.269774 abs_err=0.269774
2025-12-22 00:42:12,157 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=26 t=17 var_idx=0 tp=1.187333 y_true=0.752306 y_pred=0.484583 diff=-0.267722 abs_err=0.267722
