2025-12-22 02:23:43,986 | INFO | SYSTEM | epoch=0 time=13.27s lr=0.001 grad_norm=8.866559 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6244.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:23:56,556 | INFO | SYSTEM | epoch=1 time=12.57s lr=0.001 grad_norm=8.875559 mask_ratio_lastbatch=0.227154 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6246.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:24:09,134 | INFO | SYSTEM | epoch=2 time=12.58s lr=0.001 grad_norm=9.029191 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6246.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:24:21,684 | INFO | SYSTEM | epoch=3 time=12.55s lr=0.001 grad_norm=9.118925 mask_ratio_lastbatch=0.226799 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6246.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:24:34,226 | INFO | SYSTEM | epoch=4 time=12.54s lr=0.001 grad_norm=8.979559 mask_ratio_lastbatch=0.232008 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:24:46,835 | INFO | SYSTEM | epoch=5 time=12.61s lr=0.001 grad_norm=9.236595 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:24:58,020 | INFO | SYSTEM | epoch=6 time=11.18s lr=0.001 grad_norm=8.979179 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=105.02 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:25:10,583 | INFO | SYSTEM | epoch=7 time=12.56s lr=0.001 grad_norm=9.087863 mask_ratio_lastbatch=0.226326 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:25:21,781 | INFO | SYSTEM | epoch=8 time=11.20s lr=0.001 grad_norm=9.109584 mask_ratio_lastbatch=0.227865 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:25:32,920 | INFO | SYSTEM | epoch=9 time=11.14s lr=0.001 grad_norm=9.213565 mask_ratio_lastbatch=0.232718 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:25:45,523 | INFO | SYSTEM | epoch=10 time=12.60s lr=0.001 grad_norm=9.228920 mask_ratio_lastbatch=0.230705 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:25:58,139 | INFO | SYSTEM | epoch=11 time=12.62s lr=0.001 grad_norm=9.102384 mask_ratio_lastbatch=0.230350 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:26:09,356 | INFO | SYSTEM | epoch=12 time=11.22s lr=0.001 grad_norm=9.089158 mask_ratio_lastbatch=0.227036 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:26:21,966 | INFO | SYSTEM | epoch=13 time=12.61s lr=0.001 grad_norm=9.191671 mask_ratio_lastbatch=0.235596 cuda_mem_alloc_mb=104.84 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:26:33,161 | INFO | SYSTEM | epoch=14 time=11.19s lr=0.001 grad_norm=9.322379 mask_ratio_lastbatch=0.225142 cuda_mem_alloc_mb=105.02 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:26:44,361 | INFO | SYSTEM | epoch=15 time=11.20s lr=0.001 grad_norm=9.366526 mask_ratio_lastbatch=0.226918 cuda_mem_alloc_mb=105.02 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
2025-12-22 02:26:56,993 | INFO | SYSTEM | epoch=16 time=12.63s lr=0.001 grad_norm=9.183350 mask_ratio_lastbatch=0.227509 cuda_mem_alloc_mb=104.85 cuda_mem_reserved_mb=6248.00 cuda_mem_max_alloc_mb=5401.31
