2025-12-22 02:01:51,719 | INFO | SYSTEM | epoch=0 time=4.13s lr=0.001 grad_norm=5.785904 mask_ratio_lastbatch=0.230824 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1250.00 cuda_mem_max_alloc_mb=714.47
2025-12-22 02:01:55,187 | INFO | SYSTEM | epoch=1 time=3.47s lr=0.001 grad_norm=5.754175 mask_ratio_lastbatch=0.231179 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1252.00 cuda_mem_max_alloc_mb=715.50
2025-12-22 02:01:58,675 | INFO | SYSTEM | epoch=2 time=3.49s lr=0.001 grad_norm=5.752943 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1252.00 cuda_mem_max_alloc_mb=715.50
2025-12-22 02:02:02,129 | INFO | SYSTEM | epoch=3 time=3.45s lr=0.001 grad_norm=5.730395 mask_ratio_lastbatch=0.225616 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1252.00 cuda_mem_max_alloc_mb=715.50
2025-12-22 02:02:05,218 | INFO | SYSTEM | epoch=4 time=3.09s lr=0.001 grad_norm=5.764181 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1252.00 cuda_mem_max_alloc_mb=715.50
2025-12-22 02:02:08,662 | INFO | SYSTEM | epoch=5 time=3.44s lr=0.001 grad_norm=5.750696 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1334.00 cuda_mem_max_alloc_mb=715.51
2025-12-22 02:02:12,123 | INFO | SYSTEM | epoch=6 time=3.46s lr=0.001 grad_norm=5.692765 mask_ratio_lastbatch=0.231889 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1334.00 cuda_mem_max_alloc_mb=715.51
2025-12-22 02:02:15,688 | INFO | SYSTEM | epoch=7 time=3.56s lr=0.001 grad_norm=5.727841 mask_ratio_lastbatch=0.228456 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1334.00 cuda_mem_max_alloc_mb=715.51
2025-12-22 02:02:19,124 | INFO | SYSTEM | epoch=8 time=3.44s lr=0.001 grad_norm=5.683830 mask_ratio_lastbatch=0.225260 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1334.00 cuda_mem_max_alloc_mb=715.51
2025-12-22 02:02:22,198 | INFO | SYSTEM | epoch=9 time=3.07s lr=0.001 grad_norm=5.733037 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1334.00 cuda_mem_max_alloc_mb=715.51
2025-12-22 02:02:25,646 | INFO | SYSTEM | epoch=10 time=3.45s lr=0.001 grad_norm=5.729929 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=95.88 cuda_mem_reserved_mb=1334.00 cuda_mem_max_alloc_mb=715.51
