2025-12-22 02:02:26,608 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.597335 diff=0.544054 abs_err=0.544054
2025-12-22 02:02:26,608 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.597329 diff=0.542790 abs_err=0.542790
2025-12-22 02:02:26,609 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.539666 diff=-0.452567 abs_err=0.452567
2025-12-22 02:02:26,609 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=37 t=28 var_idx=7 tp=1.313000 y_true=0.136750 y_pred=0.538410 diff=0.401661 abs_err=0.401661
2025-12-22 02:02:26,609 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=55 t=1 var_idx=11 tp=1.013667 y_true=0.160785 y_pred=0.540682 diff=0.379897 abs_err=0.379897
2025-12-22 02:02:26,609 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=17 t=2 var_idx=8 tp=1.027000 y_true=0.996743 y_pred=0.636692 diff=-0.360051 abs_err=0.360051
2025-12-22 02:02:26,609 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=17 t=6 var_idx=8 tp=1.063000 y_true=0.996759 y_pred=0.636947 diff=-0.359811 abs_err=0.359811
2025-12-22 02:02:26,609 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=63 t=25 var_idx=9 tp=1.266333 y_true=0.174672 y_pred=0.534293 diff=0.359621 abs_err=0.359621
2025-12-22 02:02:26,609 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=31 t=11 var_idx=3 tp=1.144667 y_true=0.259034 y_pred=0.601418 diff=0.342384 abs_err=0.342384
2025-12-22 02:02:26,610 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=17 t=6 var_idx=7 tp=1.063000 y_true=0.869900 y_pred=0.531243 diff=-0.338657 abs_err=0.338657
2025-12-22 02:02:26,610 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=62 t=20 var_idx=11 tp=1.239000 y_true=0.597539 y_pred=0.597528 diff=-0.000012 abs_err=0.000012
2025-12-22 02:02:26,610 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=30 t=11 var_idx=6 tp=1.126667 y_true=0.517345 y_pred=0.517361 diff=0.000016 abs_err=0.000016
2025-12-22 02:02:26,611 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=30 t=14 var_idx=6 tp=1.162667 y_true=0.517596 y_pred=0.517614 diff=0.000018 abs_err=0.000018
2025-12-22 02:02:26,611 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-22 02:02:31,866 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.753177 diff=0.699896 abs_err=0.699896
2025-12-22 02:02:31,866 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.752923 diff=0.698384 abs_err=0.698384
2025-12-22 02:02:31,866 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=31 t=11 var_idx=3 tp=1.144667 y_true=0.259034 y_pred=0.670034 diff=0.411000 abs_err=0.411000
2025-12-22 02:02:31,866 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.599871 diff=-0.392362 abs_err=0.392362
2025-12-22 02:02:31,866 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=37 t=28 var_idx=7 tp=1.313000 y_true=0.136750 y_pred=0.515797 diff=0.379047 abs_err=0.379047
2025-12-22 02:02:31,867 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=17 t=6 var_idx=7 tp=1.063000 y_true=0.869900 y_pred=0.510921 diff=-0.358979 abs_err=0.358979
2025-12-22 02:02:31,867 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=17 t=2 var_idx=7 tp=1.027000 y_true=0.869051 y_pred=0.510666 diff=-0.358385 abs_err=0.358385
2025-12-22 02:02:31,867 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=55 t=1 var_idx=11 tp=1.013667 y_true=0.160785 y_pred=0.501109 diff=0.340324 abs_err=0.340324
2025-12-22 02:02:31,867 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=32 t=28 var_idx=3 tp=1.316000 y_true=0.241737 y_pred=0.567122 diff=0.325385 abs_err=0.325385
2025-12-22 02:02:31,867 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=31 t=11 var_idx=4 tp=1.144667 y_true=0.237305 y_pred=0.560280 diff=0.322974 abs_err=0.322974
2025-12-22 02:02:31,868 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=45 t=31 var_idx=2 tp=1.331333 y_true=0.492106 y_pred=0.492088 diff=-0.000019 abs_err=0.000019
2025-12-22 02:02:31,868 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=22 t=10 var_idx=0 tp=1.108333 y_true=0.601387 y_pred=0.601424 diff=0.000037 abs_err=0.000037
2025-12-22 02:02:31,868 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=46 t=28 var_idx=9 tp=1.313333 y_true=0.799995 y_pred=0.799950 diff=-0.000045 abs_err=0.000045
2025-12-22 02:02:31,868 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-22 02:02:37,321 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.734197 diff=0.680916 abs_err=0.680916
2025-12-22 02:02:37,321 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.733943 diff=0.679404 abs_err=0.679404
2025-12-22 02:02:37,322 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=31 t=11 var_idx=3 tp=1.144667 y_true=0.259034 y_pred=0.674630 diff=0.415596 abs_err=0.415596
2025-12-22 02:02:37,322 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.578445 diff=-0.413788 abs_err=0.413788
2025-12-22 02:02:37,322 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=17 t=6 var_idx=7 tp=1.063000 y_true=0.869900 y_pred=0.475988 diff=-0.393911 abs_err=0.393911
2025-12-22 02:02:37,322 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=17 t=2 var_idx=7 tp=1.027000 y_true=0.869051 y_pred=0.475734 diff=-0.393317 abs_err=0.393317
2025-12-22 02:02:37,322 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=37 t=28 var_idx=7 tp=1.313000 y_true=0.136750 y_pred=0.480112 diff=0.343362 abs_err=0.343363
2025-12-22 02:02:37,322 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=55 t=1 var_idx=11 tp=1.013667 y_true=0.160785 y_pred=0.498181 diff=0.337396 abs_err=0.337396
2025-12-22 02:02:37,323 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=33 t=5 var_idx=3 tp=1.054667 y_true=0.713170 y_pred=0.392930 diff=-0.320240 abs_err=0.320240
2025-12-22 02:02:37,323 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=33 t=11 var_idx=3 tp=1.126667 y_true=0.709735 y_pred=0.393409 diff=-0.316326 abs_err=0.316326
2025-12-22 02:02:37,323 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=34 t=24 var_idx=0 tp=1.250000 y_true=0.570223 y_pred=0.570227 diff=0.000004 abs_err=0.000004
2025-12-22 02:02:37,323 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=17 t=18 var_idx=8 tp=1.243333 y_true=0.696440 y_pred=0.696433 diff=-0.000007 abs_err=0.000007
2025-12-22 02:02:37,324 | INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=60 t=3 var_idx=3 tp=1.059000 y_true=0.658919 y_pred=0.658906 diff=-0.000012 abs_err=0.000012
2025-12-22 02:02:37,324 | INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
2025-12-22 02:02:42,925 | INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=17 t=6 var_idx=6 tp=1.063000 y_true=0.053281 y_pred=0.736349 diff=0.683068 abs_err=0.683068
2025-12-22 02:02:42,925 | INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=17 t=2 var_idx=6 tp=1.027000 y_true=0.054539 y_pred=0.736094 diff=0.681556 abs_err=0.681556
2025-12-22 02:02:42,925 | INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=31 t=11 var_idx=3 tp=1.144667 y_true=0.259034 y_pred=0.701428 diff=0.442394 abs_err=0.442394
2025-12-22 02:02:42,926 | INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.587939 diff=-0.404294 abs_err=0.404294
2025-12-22 02:02:42,926 | INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=17 t=6 var_idx=7 tp=1.063000 y_true=0.869900 y_pred=0.471510 diff=-0.398390 abs_err=0.398390
2025-12-22 02:02:42,926 | INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=17 t=2 var_idx=7 tp=1.027000 y_true=0.869051 y_pred=0.471311 diff=-0.397740 abs_err=0.397740
2025-12-22 02:02:42,926 | INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=55 t=1 var_idx=11 tp=1.013667 y_true=0.160785 y_pred=0.520233 diff=0.359448 abs_err=0.359448
2025-12-22 02:02:42,926 | INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=37 t=28 var_idx=7 tp=1.313000 y_true=0.136750 y_pred=0.477202 diff=0.340453 abs_err=0.340453
2025-12-22 02:02:42,926 | INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=33 t=5 var_idx=3 tp=1.054667 y_true=0.713170 y_pred=0.377028 diff=-0.336142 abs_err=0.336142
2025-12-22 02:02:42,927 | INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=33 t=11 var_idx=3 tp=1.126667 y_true=0.709735 y_pred=0.377508 diff=-0.332227 abs_err=0.332227
2025-12-22 02:02:42,927 | INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=21 t=18 var_idx=11 tp=1.180333 y_true=0.595571 y_pred=0.595577 diff=0.000006 abs_err=0.000006
