2025-12-22 02:52:31,396 | INFO | SYSTEM | epoch=0 time=5.73s lr=0.001 grad_norm=1.946134 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=2958.00 cuda_mem_max_alloc_mb=1340.36
2025-12-22 02:52:36,443 | INFO | SYSTEM | epoch=1 time=5.05s lr=0.001 grad_norm=1.969234 mask_ratio_lastbatch=0.232363 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3758.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:52:40,950 | INFO | SYSTEM | epoch=2 time=4.51s lr=0.001 grad_norm=1.978487 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:52:46,036 | INFO | SYSTEM | epoch=3 time=5.09s lr=0.001 grad_norm=1.983859 mask_ratio_lastbatch=0.226326 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:52:51,111 | INFO | SYSTEM | epoch=4 time=5.07s lr=0.001 grad_norm=1.989481 mask_ratio_lastbatch=0.222312 cuda_mem_alloc_mb=98.06 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:52:55,619 | INFO | SYSTEM | epoch=5 time=4.51s lr=0.001 grad_norm=2.030960 mask_ratio_lastbatch=0.229403 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:53:00,668 | INFO | SYSTEM | epoch=6 time=5.05s lr=0.001 grad_norm=2.027194 mask_ratio_lastbatch=0.231179 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:53:05,733 | INFO | SYSTEM | epoch=7 time=5.06s lr=0.001 grad_norm=2.039730 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:53:10,806 | INFO | SYSTEM | epoch=8 time=5.07s lr=0.001 grad_norm=2.039849 mask_ratio_lastbatch=0.227983 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:53:15,314 | INFO | SYSTEM | epoch=9 time=4.51s lr=0.001 grad_norm=2.050060 mask_ratio_lastbatch=0.232126 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:53:19,803 | INFO | SYSTEM | epoch=10 time=4.49s lr=0.001 grad_norm=2.056385 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:53:24,307 | INFO | SYSTEM | epoch=11 time=4.50s lr=0.001 grad_norm=2.069643 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:53:28,807 | INFO | SYSTEM | epoch=12 time=4.50s lr=0.001 grad_norm=2.067711 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:53:33,298 | INFO | SYSTEM | epoch=13 time=4.49s lr=0.001 grad_norm=2.077358 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
2025-12-22 02:53:38,384 | INFO | SYSTEM | epoch=14 time=5.09s lr=0.001 grad_norm=2.094090 mask_ratio_lastbatch=0.231652 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=4088.00 cuda_mem_max_alloc_mb=1341.91
